Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2024-05-25,Shutter Island,2010,https://boxd.it/6xywjn,5,,“To live as a monster or to die as a good man?”,,2024-05-24
